url,quality,date,body_list
https://www.youtube.com/watch?v=-wzuZbuiGW0,720,20240825121452,814566/1957732/1315312/503170/144/1174161/655658/144/1176580/1179431/2319656/2449540/2246870/2142900/144/1102227/1159548/526299/144/1301144/144/1050239/144/1174343/144/1271830/514646/144/1185824/144/144/651439/144/521281/144/655143/449594/144/144/651875/144/457138/144/585434/462600/144/144/613276/144/484392/144/613457/471888/144/629794/144/446093/144/609932/472332/144/618601/144/466663/467549/144/629455/144/618599/144/472580/144/613459/481892/144/618994/144/459332/511183/144/608497/617167/144/470414/631652/144/455188/144/604595/493180/144/612787/144/471034/144
https://www.youtube.com/watch?v=-y8zdMgwA-4,720,20240825122009,475726/954/1002464/576522/439432/435721/304533/260952/293443/312678/432737/440351/305174/130518/109/435883/426949/308294/109/443147/436583/435594/109/302117/261005/109/610501/109/261031/605054/130570/109/307016/130576/109/157196/112955
https://www.youtube.com/watch?v=06K8lKoEqug,720,20240825122440,510524/411749/1009/1030115/1011934/1015856/410450/405707/144/586504/144/394664/392535/410202/416688/311671/102427/144/102554/144/306614/102427/144/305125/144/313463/102427/144/304085/103157/144/310238/102554/144/307459/102427/307877/103157/144/218712/105588
https://www.youtube.com/watch?v=0BEfWZmg7AI,720,20240825122925,552522/987/1635746/759318/144/526559/686581/1089664/1307390/1414994/721854/144/716921/982421/927207/144/750700/144/1075861/144/753048/144/607850/471488/144/144/399846/267282/144/369504/270913/463163/144/185733/144/422713/308106/144/458233/144/453479/144/262681/144/436983/144/480860/239640/144/423325/288640/144/144/311038
https://www.youtube.com/watch?v=0fGlaS-Mf1o,720,20240825123443,533533/981/1156495/150207/504523/494131/500792/353321/144/499470/144/501754/501861/144/355638/299852/144/672251/144/484949/488448/505044/499996/499335/508653/503213/144/501206/499634/351622/150658/144/347952/149784/144/355110/150209/144/350871/150658/144/343275/149784/144/342085/144/340169/149784/144/339159/150209/144/352340/150658/144/351891/149784/144/354467/150209/144/353122/150658/144/352627/144/349065/150658/144/144/353084/149788/144/352567/150209/144/347286/150658/144/356009/149784/144/348990/150209/144
https://www.youtube.com/watch?v=0hOnH4gWVaw,720,20240825124000,538697/981/1263826/194962/144/329735/390131/144/672752/195014/144/534631/528793/531703/526769/528612/333209/336726/144/195007/531218/528798/334641/144/530929/526076/195286/144/669162/144/390138/144/663160/427953/144/203858
https://www.youtube.com/watch?v=0ik5vUE7euA,720,20240825124409,418268/989/525067/382102/144/346433/210071/144/487103/105036/346533/240897/210078/144/495191/347988/104647/244212/352215/347365/348444/306691/209150
https://www.youtube.com/watch?v=0l5ENDuJiVU,720,20240825124712,686973/2031809/1695324/1328578/1690955/1700612/1574716/1120478/786031/332227/144/786831/144/786199/144/789168/144/793187/144/906080/786511/332268/144/457028/332285/144/452073/332251/454053/144/332220/144/457490/144/332204/144/384603/309435
https://www.youtube.com/watch?v=0LJ4hmAXvSo,720,20240825125214,457192/708761/889893/369852/112243/144/376926/255614/144/112173/267230/371679/224500/144/369588/273679/369648/378565/376968/144/367514/375913/112382/534410/112285/377288/384392/370344/259044/112296/112336/144/255067/112275/144/262975/112258/144/264616/112285/144/265677/112227/144/270069/112423/144/258603/112289/144/267350/112322/144/263750/112270/144/261427/112382/144/254430/112274/144/271547/112371/269718/112230/144/259511/112251/144/270657/112071/144/266612/112336/144/261417/112275/144/260866/112258/144/273261/112285/144
https://www.youtube.com/watch?v=0T6q0UIwovc,720,20240825125733,639689/1732748/1620380/1463256/2104061/2014109/2215567/1908534/146/1031386/146/1028034/146/1072909/146/1065066/146/1023587/146/1073547/146/1074759/146/1026360/146/1049356/579857/146/462688/602843/146/501842/146/612483/518002/146/663580/146/496782/734822/146/489889/146/589694/473653/146/754300/146/161769/146/443367/444514/629640/146/435031/910179/146/457713/645386/146/679057/146/453295/297916/146/135710
https://www.youtube.com/watch?v=18epsuuGhAY,720,20240825130250,407148/987/761588/185742/146/242159/238593/92996/235065/330006/333637/335205/92877/240485/92778/246286/92975/146/326098/236896/333108/343880/146/331969/146/332024/338178/146/327390/146/487616/146/185620/146/497853/146/93010/241652/93002/146/240657/92878/146/246335/92779/146/243233/92986/146/234888/146/244148/92984/146/240080/92913/146/247219/93010/146/241075/92998/146/240449/92878/146/243646/93010/146/233386/92998/146/236871/146/92878/240133/146/239462/92913/146/92976/146/110680
https://www.youtube.com/watch?v=1bYbxGCWl8M,720,20240825130810,1040287/987/2967344/833395/144/1712795/1559980/582197/3221406/2938424/4348389/4229978/2938636/3832500/4716325/2956522/1566945
https://www.youtube.com/watch?v=1c85XceTguM,720,20240825131242,632566/990/1530928/249043/248921/144/637740/396419/497876/144/796304/641422/887085/1028273/913658/643683/248853/809742/248938/647698/144/651170/642220/248851/1034706/144/642684/645978/384783/249077/144/249031/144/387472/248959/144/389336/248923/144/398404/249126/144/387770/249073/144/380035/248996/144/401820/249125/144/396904/249077/144/393863/248923/144/394659/248902/144/396062/248927/144/406192/249073/144/383226/248946/144/381896/144/249048/144/397773/248943/405164/144/248925/144/400385/248970/144/394599/248923/144/392983/249126/144
https://www.youtube.com/watch?v=1f-ouCfCPUY,720,20240825131800,523401/480116/511427/144/401344/469285/725989/144/1016450/1460057/2507643/2216278/1066561/76355/144/869646/144/1019266/1429471/144/1140773/1660255/144/755985/513008/666977/275222/144/556027/144/705430/144/323786/518746/144/404585/763541/144/559876/503088/144/144/758920/144/474079/662564/144/385857/144/635688/144/721390/144/730541/144/775525/144/581107/144/745027/144/419513/240446/144/358386/633737/144/144/521628/412320/144/681923/144/283375/144/578859/144/424607/437971/144/673702/144/441185/570954/144/144/483378
https://www.youtube.com/watch?v=1gTtC57vIIM,720,20240825132318,673609/989/1772579/1461552/1786226/1554423/1200507/1404506/146/469105/467599/676908/610280/707053/146/1055041/146/755568/554675/146/282789/443190/146/342056/354917/399368/146/316636/326068/146/331321/688294/146/146/430302/223338/146/146/514316/276312/146/288048/232951/146/496007/113464/146/339809/248370/146/324731/168960/146/420223/153076/146/420548/503272/146/146/461891/199931/146/276413/469694/146/653642/146/501563/154394/146/196487/146/232497/134915/146
https://www.youtube.com/watch?v=1Q7IF37MbeA,720,20240825132837,726937/983/2508488/2035565/2314893/2297713/1824137/2288945/1580657/144/1072439/1092773/1047039/144/1059589/144/1109224/144/1072320/144/1097772/144/1052602/601661/437542/144/579690/432318/144/144/591704/144/468883/144/613715/448620/144/601999/466124/144/144/593435/144/493123/144/590955/467424/144/596133/496618/144/606755/482560/144/605889/500618/144/569266/475910/144/587410/472537/144/611370/462664/144/585751/442868/144/463472/144/222506
https://www.youtube.com/watch?v=1tNPwR01KnQ,720,20240825133355,471949/539330/434236/144/374064/384171/378260/107439/144/373105/144/379110/377851/272365/377184/214854/144/541105/144/380524/375272/215013/144/424134/107698/83965
https://www.youtube.com/watch?v=1W1gkeDCF58,720,20240825133705,752731/973/2045387/917017/1728654/144/1352599/144/676034/658079/498386/144/571330/144/1328376/450915/144/1214791/144/1294699/1068362/583265/144/910942/144/731650/412227/144/667333/151227/144/1285775/144/1081953/144/1039490/1258515/144/712984/666726/144/938005/144/507501/616126/144/144/696324/144/427012/977263/144/377986/144/845084/144/1018117/144/407501/338886/631651/144/612894/144/814582/144/846444/144/604785/712344/144/896309/144/905858/144/802073/144/542486/632059/144/694813/597415/144/936704/144/593839/557831/144/400977/573042/144/258092/144/321659/395286/144/435719
https://www.youtube.com/watch?v=1zgJ8L75qk4,720,20240825134223,440869/991/748444/167566/144/331241/331350/247767/83837/238197/330800/330590/83896/247617/325982/333510/83889/144/337976/324291/144/328329/408905/144/501059/144/167565/144/496213/144/167477/144/490535/167295/144/245686/83765/144/248711/83795/144/239343/144/83890/144/246410/83824/144/249765/83830/144/247043/83839/144/247486/83711/144/248514/83844/144/245889/83897/144/240715/83787/144/246521/83816/144/246299/83890/144/246296/83870/144/246567/83780/144/239063/83730/144/239593/83765/144/246403/83795/144/233414/83890/144/250536/83824/144
https://www.youtube.com/watch?v=22FD6iudiII,720,20240825134740,765854/2662149/498052/109/873327/109/1068622/1458363/1968060/2841117/2163664/255511/452753/844449/623662/109/741534/506252/109/638238/457267/109/838636/677684/109/643981/948330/736076/109/322059/109/182219/75785/109/218351/324382/109/351308/109/259747/109/439188/109/290463/109/484693/109/490316/109/591543/580136/109/655379/109/223837/109/830910/541732/882467/109/816879/109/671656/109/516932/109/477369/109/577255/109/578145/636526/109/888460/109/109/812462/466856/109/904278/109/919098/109/928702/109/109/519017/165714/109/603078/109/1007636/109/1022623
https://www.youtube.com/watch?v=23VSBw3gekQ,720,20240825135259,946872/1774858/646955/493951/1225668/694243/496255/146/1041214/146/758416/443409/215824/146/339493/379797/146/689967/316615/146/503459/521733/355608/1038019/351643/873474/1391336/146/520541/1162390/1789797/1397293/1307924/1469123/1956025/3163820/1810619/1696430/206995
https://www.youtube.com/watch?v=2CNQO1MkBuM,720,20240825135816,639103/937130/848184/144/659873/423758/234899/144/665064/144/660089/144/657436/144/655222/144/658286/144/654411/417882/144/655316/652830/144/656557/658123/144/653491/144/657840/144/654860/144/836728/144/662625/663644/234790/144/426266/234900/144/424710/234764/144/425654/234790/144/423063/234900/144/425114/234769/144/419976/144/420300/234764/144/419737/234790/144/418209/234900/144/423479/234769/144/423728/234790/144/421522/144/234900/144/422949/144/423742/234900/144/422847/234769/144/144/421267/234790/144/415106/234900/144/420065/234764/144
https://www.youtube.com/watch?v=2d7TBuykZFA,720,20240825140333,1392/1775/2603/65630/65631/65631/365828/365829/1092606/210872/280562/1814709/403972/2027900/244312/448459/1964027/403827/411926/1919559/410900/2007988/406766/2087692/413362/422972/1848380/417987/2034280/413098/1818882/413332/2028258/417608
https://www.youtube.com/watch?v=2dNrWvoQVlM,720,20240825140852,748549/1765268/1236843/109/1076077/1080738/471904/109/1072773/622394/109/596670/470243/462501/109/1091210/637061/109/1066314/441518/109/1042940/1174096/924058/109/1045208/109/1221011/109/961190/109/1229570/109/929258/109/1207391/109/889437/109/1206485/481579/109/109/570947/468337/109/109/591340/467266/109/109/561897/470208/109/612901/455162/109/600697/109/483826/109/602737/492759/109/594006/463700/109/619780/478805/109/607610/497214/109/599996/466533/109/627553/446804/109/614557/459762/109/601396/484068/109/608047/109/458276/616991/109/459421/597039/109/471471/617735/109/428329/624869/109/478345/109
https://www.youtube.com/watch?v=2fYHLlaxowY,720,20240825141410,466031/691267/710851/133071/144/422015/285428/426796/410335/132945/144/423342/284581/424183/417343/424919/422073/415754/425904/343377/246608
https://www.youtube.com/watch?v=2LqAiLGXSJ0,720,20240825141722,706977/1648269/1135668/144/995829/991779/425311/144/1010606/144/1014630/144/979552/144/995360/144/987201/574525/144/980233/442256/144/991761/1119984/420923/1362351/1092430/437377/995270/144/975420/969476/144/1017354/1013440/144/144/543726/444551/144/144/547116/450845/144/556424/438622/144/587265/435403/144/144/566251/144/414606/144/420817/144/594766/144/427197/144/571119/144/584422/420595/144/557690/444022/144/563645/422872/144/572548/420166/144/568917/450753/144/565572/144/428029/599753/144/421933/574361/144/452797/581849/144/433482/613209/144/431567/581020/144/457245
https://www.youtube.com/watch?v=2mATfpVGdk4,720,20240825142238,666765/1606032/1323397/343411/304316/264244/362490/311380/420328/406051/299139/144/1011211/335778/160493/460702/144/422084/144/546851/144/608740/281054/649897/144/575463/354847/144/544868/786114/728705/584541/180026/144/761085/144/169616/144/593417/382802/144/747160/144/289790/144/344091/144/503240/274970/144/504265/725054/144/528117/413390/144/549784/144/619631/144/464506/144/930840/144/857865/144/320583/144/588068/144/671207/144/269139/479057/144/727433/144/579290/144/421624/144/587221/474980/144/281031/682500/144/796884/144/492845/696494/144
https://www.youtube.com/watch?v=2nFdqLsMqCY,720,20240825142757,586649/1173844/575033/144/582827/144/867589/291345/144/431086/582980/859633/1156084/1452717/1304333/864193/723167/727255/144/435515/582584/144/725990/867657/725504/727299/291393/144/435189/291496/144/438403/291914/436499/144/291363/144/432352/144/291482/433515/144/291750/144/433929/144/434614/291739/144/428455/291309/144/436360/291483/144/432561/291728/144/434734/291352/144/435959/291454/144/437244/144/291439/144/432594/144/291338/144/434949/144/433975/144/291352/432777/291454/435831/144/291706/144
https://www.youtube.com/watch?v=2nP4c-pzyCA,720,20240825143313,866987/1925468/2007342/627784/771245/908072/1174906/1234895/1436738/144/614873/818815/144/757964/144/508857/144/675436/144/244559/144/364952/322219/521133/450491/144/342018/146819/144/271509/183448/144/144/257728/68926/144/241581/59882/144/219208/105726/144/270724/94684/144/675471/144/447899/144/578976/144/412570/659632/144/144/681481/144/566029/144/144/494039/350820/144/533921/144/350786/424028/451013/144/512778/144/535128/144/636109/144/508621/606941/144/459992/290931/144/465727/438301/144
https://www.youtube.com/watch?v=2OxFM-bPMis,720,20240825143833,755063/1780185/253640/1001/1193351/532267/962317/1015574/875918/502048/470119/278881/766461/2066121/218413/1227617/144/1225447/385849/144/593389/504747/900805/404877/482346/144/105032/144/481818/175775/144/522333/144/286700/144/443910/274170/231813/144/406851/144/125027/144/279262/516280/144/463590/336378/144/644865/144/207733/144/562273/144/444210/355215/503590/144/546259/144/813549/144/413519/910595/144/144/674365/144/744219/144/557675/624511/144/703586/144/772269/144/418240/144/771330/144/643055/144/859519/144/488539/144
https://www.youtube.com/watch?v=2P7qdLxExfQ,720,20240825144349,666403/1930148/1495008/2097661/2248546/2247645/1814336/2176781/1083416/144/1101665/1063774/1087872/1065547/144/1006519/1023473/1060023/1048311/447557/144/588163/454943/144/592184/475242/144/600010/144/459029/668265/144/448419/687119/144/503829/144/620403/144/570111/666893/144/478251/144/663596/616591/144/346173/308197/535713/144/482777/144/525418/800138/144/589697/516762/144/827334/144/326899/396263/156168
https://www.youtube.com/watch?v=2WohZr1GLSc,720,20240825144908,432785/479622/230904/488152/95517/109/331439/109/243832/316848/328552/334895/95638/109/341624/238533/95299/109/338249/336767/336025/109/341655/335755/95639/494811/109/190678/109/479913/109/190890/109/487623/190631/109/242356/95424/109/243817/95558/109/241985/95485/109/245724/95603/109/236810/95354/109/247980/95503/109/247193/95307/109/245794/95438/109/240058/95639/109/240398/95545/234047/95299/109/238827/95510/109/243380/95473/109/234525/95643/109/242301/95430/109/243552/95495/109/238863/95388/109/242359/95423/109/236981/95319
https://www.youtube.com/watch?v=2yAdiI1NYrA,720,20240825145427,633102/954/1779915/1038805/730267/751963/1033575/1488444/1918992/1038636/743976/739600/743395/109/739240/109/441499/594595/109/884926/109/594415/109/884070/297285/109/437674/297392/297277/109/452959/297499/109/435255/297475/109/448580/297265/109/445824/297248/109/446500/109/297452/449623/297285/109/442848/297392/109/439332/297302/403715/109/297384/271845
https://www.youtube.com/watch?v=2YseM8t0ob4,720,20240825145944,443420/981/746570/446521/444538/144/292691/152327/144/290749/152343/144/447124/144/441534/144/454344/144/442780/287397/144/443887/448212/443246/446786/442541/144/438014/144/440745/144/440680/144/589947/144/447157/438725/144/152642/144/290632/152329/144/287788/152345/144/291068/152642/144/291606/152329/144/285548/152345/144/288604/144/287837/152345/144/293805/152642/144/289122/152329/144/285121/152345/144/290937/152642/144/280711/144/297400/152642/144/144/291336/152329/144/144/289850/152345/144/286908/152642/144/298086/152329/144/294078/152345/144
https://www.youtube.com/watch?v=2zmoJznGqHs,720,20240825150503,358251/973/459405/33026/127/177906/182320/127/32298/176222/208506/176153/210410/178550/127/182925/32340/127/362028/209913/127/174955/34327/366004/127/181557/181446/173814/33027/127/182795/186857/32299/32340/127/180592/127/178673/127/182217/33027/127/182665/127/186736/127/177473/32340/127/178261/127/182477/32778/127/180126/127/181557/127/180339/32299/127/178765/127/185874/32750/127/182753/127/185814/32287/127/179904/127/180048/32340/127/176620/127/182041/127
https://www.youtube.com/watch?v=2_TWZfE4b0o,720,20240825151020,442166/981/797119/90239/144/351400/335558/90281/531627/90314/144/350258/253585/144/352913/347759/144/258863/180419/517637/144/180098/144/532370/144/347487/342384/346305/350286/356917/350446/144/250338/90283/144/262094/89998/144/260399/90241/144/263565/90342/144/257714/144/260332/90342/144/262449/89998/144/259214/90241/144/258184/90339/144/253829/89998/144/267066/90241/144/252800/90342/144/262646/89998/144/265046/144/266185/90002/144/260830/90241/144/193394/90277/144/87350
https://www.youtube.com/watch?v=3BRQaFOKOGc,720,20240825151539,462516/564805/632113/144/449997/442067/455927/307235/141169/291225/438392/442233/451193/304819/141172/140856/144/604933/456917/446395/442183/443031/454159/446835/446935/436079/311865/141173/144/309192/140421/144/303478/140856/144/307693/141173/144/306026/140421/144/300196/144/306493/140421/144/310833/140779/144/298389/141172/144/303979/140421/144/299402/140779/144/307839/141172/144/306159/140421/144/307292/144/315482/140421/144/297549/140856/144/296360/141173/144/304768/144/140421/144/304053/140856/144
https://www.youtube.com/watch?v=3CPnaNR6DD8,720,20240825152056,647352/1670820/1557686/1003537/2071545/2000052/2191360/1946001/1011853/1058612/1040605/1495119/144/1051961/144/977898/144/1045227/144/1021354/144/1132455/649374/144/509128/673010/144/643974/144/675494/300935/144/709729/144/530881/144/425444/215622/144/650484/458176/144/629586/144/678379/144/626408/490943/144/810275/144/356059/437869
https://www.youtube.com/watch?v=3HFHnvX39tk,720,20240825152615,393367/983/561075/66787/278230/207446/415455/207163/66543/144/273972/144/208418/208002/144/205363/208744/66647/144/271601/412964/144/208850/67005/206836/273265/144/204550/66818/415354/144/210335/66773/144/206909/144/209924/66683/144/209147/144/210650/144/209800/66861/144/209225/144/208223/66740/144/206543/144/208112/67330/144/209783/144/208223/144/210695/66845/144/209195/144/207374/66869/144/210779/144/208606/66983/144/104563
https://www.youtube.com/watch?v=3iomUJ8QiUc,720,20240825153133,706657/993/2378550/854017/144/1045761/144/1058123/626902/1033335/2077469/2208337/1915386/978934/144/1045935/1047268/1032323/1000312/760348
https://www.youtube.com/watch?v=3KEDQav7Pn8,720,20240825154500,507245/965/781521/147305/128/296909/225944/71622/128/294642/226367/71607/128/303143/234541/73600/128/236882/147307/128/457056/71554/301281/304868/304457/315702/800984/128/312400
https://www.youtube.com/watch?v=3nEbObq0B80,720,20240825154816,2318/1345/83248/1476/83249/196201/65630/76982/154032/483652/287316/967063/342093/480291/1209001/488671/473596/1209282/477589/496294/1209132/485258/466287/1208740/488704/1208758/456213/478859/1209514/473307/525006/1209056
https://www.youtube.com/watch?v=3oMvLh6-SWg,720,20240825155333,531408/838531/746418/144/574954/780537/144/585212/376782/587874/585022/579098/797619/581861/144/577226/939525/580837/575099/581949/576108/573802/579735/587013/581221/144/209749/363770/209749/144/375277/209767/144/361822/209749/375510/209749/144/370449/209749/144/358143/209749/144/364615/209767/144/374061/209749/144/374107/209749/374270/209749/144/365027/209749/144/365615/209763/144/364059/209749/144/366870/209749/144/361771/209749/144/372491/209749/144/369171/209763/144/365097/209749/144
https://www.youtube.com/watch?v=3Ovz-m5M2sw,720,20240825155850,627951/979/1655797/264981/264885/144/707458/432069/710185/706268/1125559/1398995/1414257/439697/693074/707845/144/709498/144/711786/144/700317/144/709100/144/705419/144/692859/342447/265182/144/204886
https://www.youtube.com/watch?v=4-C54hmXAlU,720,20240825160305,461204/975/431743/527823/144/365892/376867/370207/369721/366199/368475/373098/482463/627860/362658/372257/372395/381136/379654/361642/359684/375559/372949/364028/144/107370/144/260205/107371/144/264035/107370/144/256115/107370/144/263540/107370/144/257039/107370/265730/107376/262339/144/107370/144/260959/107371/144/262153/107370/144/255580/107370/144/265474/107370/263177/107370/144/267809/107371/144/264841/107370/144/264220/107371/144/254671/107375/144/257335/107370/144/264937/107370/144
https://www.youtube.com/watch?v=44ffc0HAlio,720,20240825160823,703283/1892341/144/1365560/427619/949865/952741/2287308/1968779/2123583/770490/144/1738520/144/576509/106091
https://www.youtube.com/watch?v=4CFBvBB2cnw,720,20240825161138,914800/990/2567054/1159038/1913418/3045016/2431933/2318333/2563889/462330/1153883/689859/144/1133289/1159507/605098/628377/491254/1091414/1829073/2528043/1710050/1942312/1840387/1570084/1750790/1584487/1946830/1993592/1817580/2100497
https://www.youtube.com/watch?v=4k4Ccg3D5ZI,720,20240825161654,482806/630986/395676/396874/396875/144/401136/404078/286176/144/387029/144/400516/395511/397012/399504/396689/400575/144/390126/144/406652/144/405487/144/560368/144/225659/144/578565/255106/144/111115
https://www.youtube.com/watch?v=4keQvzbEdlw,720,20240825162105,342777/969/340474/44433/356178/128/183111/44005/128/351276/169798/43787/355363/43954/128/224980/128/354407/220683/128/224550/128/352635/128/222958/128/349047/128/226084/220839/128/179584/128/167588/43970/128/178604/128/178697/44818/128/180011/128/177042/44045/128/171263/128/187996/71298/128/187887/128/38522/128/43195/128/190697/128/184129/43195/128/176929/38522/128/178324/43210/128/168550/43195/128/182893/128/186917/43195/128/128/182083/38522/128/184350/43210/128/179113/43195/128/170572
https://www.youtube.com/watch?v=4PQwO58DBsw,720,20240825162623,774332/1308111/558838/144/1050650/437615/144/1028399/608767/506024/533252/144/873608/144/754752/604039/144/789807/435915/364963/975066/144/741762/866592/1582287/1616776/144/1151017/144/828505/144/812899/144/997269/382577/968352/144/398405/318835/144/355124/315099/386041/144/144/188474/156738/144/84721/144/401686/223518/144/330228/144/225469/202067/144/144/503069/144/269871/144/283901/243215/144/378440/144/659755/144/508019/144/589924/144/356687/221731/144/181085/144/469931/144/305014/369656/144/307754/302651/373792/144/432155/144/463096/270165/144
https://www.youtube.com/watch?v=4t5s01PbGzs,720,20240825163139,827288/1637293/879292/144/887840/931722/589489/617609/144/1208655/604574/567483/717181/1052396/144/904757/388048/144/1399284/2105817/2029866/788527/456929/1244788/815817/1152500/144/958187/497888/818027/1486695/1398853/550076/1308751/382796/144/776307/772228/144/912730/626785/144/412127/238014/144/564396/910180/593159/144/927272/144/662341/144/650340/422381/144/1280490/144/794603/144/625646/455309/786885/144/1197478/144/779350/1107156/144/952960/144/1320405/144/949270/144/730271/144/840256/144/683305/144/832554/674860/144/771257/144/568497/681944
https://www.youtube.com/watch?v=4tujLuvzyuc,720,20240825163658,436176/900910/118644/144/396250/144/389813/144/387550/274622/392852/392425/389844/118654/273958/389963/389017/389339/387174/387495/392448/393371/393715/400302/393162/395041/397516/144/118654/144/275847/118646/144/264809/118654/144/270656/118646/144/282029/144/118654/144/274034/118654/144/271956/118646/144/274843/118654/144/267113/118654/144/269326/118654/144/278506/118654/144/274294/118646/144/269695/118659/276304/118654/274174/118646/144/270086/118654/144/270924/118646/144/273609/118654/144/273653/118654/144
https://www.youtube.com/watch?v=4xIH-hWb0tM,720,20240825164217,600835/989/1098858/821848/1628781/2544610/1770031/2490501/1669405/1575243/144/779751/144/1279403/1578527/144/1162903/947264/144/1395178/144/751201/144/610627/642145/144/390192/419356/144/372269/262196/144/426171/425558/144/580358/144/353774/144/636500/144/458126/489397/144/650768/144/771261/144/735066/144/613796/144/747191/144/570588/144/316346/144/875280/144/470786/346821/144/788435/144/645820/144/639503/144/667462/663228/144/796893/144/1015997/144/803542/144/914823/144
https://www.youtube.com/watch?v=4YsPX-YRHx4,720,20240825164736,482568/547007/553076/109/407725/133756/109/547821/109/414202/109/133773/276979/408961/133830/109/405305/270784/109/370744/109/143271
https://www.youtube.com/watch?v=5-BJPd9A1RQ,720,20240825164959,657350/1899390/596046/968485/1050937/1056495/1526390/2058119/2237105/2101621/1921298/586416/1087708/1034058/1029033/1057565/1028839/1012628/1003806/447838/144/616966/424663/144/587220/441026/144/581663/444388/144/616217/435377/144/569769/465871/144/569131/430200/144/602929/438939/144/584339/439621/144/533317/438774/144/584360/465439/144/574084/431565/144/590234/417415/144/569671/144/448629/144/593038/416910/144/609100/469909/144/654125/490408/144/705323/625351/144/713878/144/426929
